2024-01-17,丝瓜,3.50元
2024-01-17,水芹,3.90元
2024-01-17,蒜苗,6.90元
2024-01-17,螺丝椒,2.90元
2024-01-17,贝贝南瓜,2.90元
2024-01-17,土豆,1.00元
2024-01-17,白萝卜,1.90元
2024-01-17,菜心,2.30元
2024-01-17,上海青,2.30元
2024-01-17,空心菜,4.70元
2024-01-17,苦瓜,3.50元
2024-01-17,西芹,3.50元
2024-01-17,西红柿,3.30元
2024-01-17,圆椒,2.80元
2024-01-17,蒜苔,5.10元
2024-01-17,黑皮吊冬瓜,1.90元
2024-01-17,生姜,5.60元
2024-01-17,紫洋葱,2.30元
2024-01-17,小黄白,2.50元
2024-01-17,菠菜,5.90元
2024-01-17,青梗小白菜,1.90元
2024-01-17,莲藕,3.90元
2024-01-17,西兰花,4.50元
2024-01-17,黄玉米,2.90元
2024-01-17,小芥菜,1.90元
2024-01-17,丝瓜,2.90元
2024-01-17,水芹,4.50元
2024-01-17,四季豆,4.90元
2024-01-17,娃娃菜,1.90元
2024-01-17,蒜苗,5.60元
2024-01-17,小香芹,3.00元
2024-01-17,绿冠白菜,1.90元
2024-01-17,莲花白,1.80元
2024-01-17,白萝卜,1.80元
2024-01-17,生菜,2.50元
2024-01-17,空心菜,3.90元
2024-01-17,茄子,2.70元
2024-01-17,黄瓜,2.20元
2024-01-17,长豆角,4.20元
2024-01-17,尖椒,2.30元
2024-01-17,金丝白,2.50元
2024-01-17,小葱,4.90元
2024-01-17,莴笋,2.90元
2024-01-17,香菜,6.90元
2024-01-17,西葫芦,2.90元
2024-01-17,小香芹,3.90元
2024-01-17,芥兰,5.60元
2024-01-17,云龙淮山,6.90元
2024-01-18,莲花白,1.00元
2024-01-18,外地大白菜,1.90元
2024-01-18,胡萝卜,2.60元
2024-01-18,生菜,2.90元
2024-01-18,地瓜叶,3.10元
2024-01-18,韭菜,4.00元
2024-01-18,茄子,2.80元
2024-01-18,黄瓜,2.90元
2024-01-18,长豆角,5.30元
2024-01-18,尖椒,2.60元
2024-01-18,金丝白,2.90元
2024-01-18,南瓜,1.00元
2024-01-18,蒜头,8.50元
2024-01-18,本地小白菜,1.90元
2024-01-18,油麦菜,3.90元
2024-01-18,黑叶白,1.90元
2024-01-18,线椒,2.90元
2024-01-18,小葱,5.50元
2024-01-18,莴笋,2.50元
2024-01-18,大葱,3.50元
2024-01-18,大芥菜,2.90元
2024-01-18,香菜,7.90元
2024-01-18,葫芦瓜,1.90元
2024-01-18,西葫芦,3.90元
2024-01-18,荷兰豆,5.90元
2024-01-18,泡椒,2.90元
2024-01-18,本地大黄瓜,1.90元
2024-01-18,软皮青椒,4.50元
2024-01-18,外地大白菜,1.00元
2024-01-18,胡萝卜,2.30元
2024-01-18,地瓜叶,2.60元
2024-01-18,韭菜,3.30元
2024-01-18,西芹,3.00元
2024-01-18,西红柿,2.60元
2024-01-18,圆椒,2.20元
2024-01-18,蒜苔,4.20元
2024-01-18,紫洋葱,2.50元
2024-01-18,西兰花,4.70元
2024-01-18,丝瓜,3.50元
2024-01-18,水芹,3.90元
2024-01-18,蒜苗,6.90元
2024-01-18,螺丝椒,2.90元
2024-01-18,贝贝南瓜,2.90元
2024-01-18,土豆,1.00元
2024-01-18,白萝卜,1.90元
2024-01-18,菜心,2.30元
2024-01-18,上海青,2.30元
2024-01-18,空心菜,4.70元
2024-01-18,苦瓜,3.50元
2024-01-18,西芹,3.50元
2024-01-18,西红柿,3.30元
2024-01-18,圆椒,2.80元
2024-01-18,蒜苔,5.10元
2024-01-18,黑皮吊冬瓜,1.90元
2024-01-18,生姜,5.60元
2024-01-18,紫洋葱,2.30元
2024-01-18,小黄白,2.50元
2024-01-18,菠菜,5.90元
2024-01-18,青梗小白菜,1.90元
2024-01-18,莲藕,3.90元
2024-01-18,西兰花,4.50元
2024-01-18,黄玉米,2.90元
2024-01-18,小芥菜,1.90元
2024-01-18,丝瓜,2.90元
2024-01-18,水芹,4.50元
2024-01-18,四季豆,4.90元
2024-01-18,娃娃菜,1.90元
2024-01-18,蒜苗,5.60元
2024-01-18,小香芹,3.00元
2024-01-18,绿冠白菜,1.90元
2024-01-18,莲花白,1.80元
2024-01-18,白萝卜,1.80元
2024-01-18,生菜,2.50元
2024-01-18,空心菜,3.90元
2024-01-18,茄子,2.70元
2024-01-18,黄瓜,2.20元
2024-01-18,长豆角,4.20元
2024-01-18,尖椒,2.30元
2024-01-18,金丝白,2.50元
2024-01-18,小葱,4.90元
2024-01-18,莴笋,2.90元
2024-01-18,香菜,6.90元
2024-01-18,西葫芦,2.90元
2024-01-18,小香芹,3.90元
2024-01-18,芥兰,5.60元
2024-01-18,云龙淮山,6.90元
2024-01-19,莲花白,1.00元
2024-01-19,外地大白菜,1.90元
2024-01-19,胡萝卜,2.60元
2024-01-19,生菜,2.90元
2024-01-19,地瓜叶,3.10元
2024-01-19,韭菜,4.00元
2024-01-19,茄子,2.80元
2024-01-19,黄瓜,2.90元
2024-01-19,长豆角,5.30元
2024-01-19,尖椒,2.60元
2024-01-19,金丝白,2.90元
2024-01-19,南瓜,1.00元
2024-01-19,蒜头,8.50元
2024-01-19,本地小白菜,1.90元
2024-01-19,油麦菜,3.90元
2024-01-19,黑叶白,1.90元
2024-01-19,线椒,2.90元
2024-01-19,小葱,5.50元
2024-01-19,莴笋,2.50元
2024-01-19,大葱,3.50元
2024-01-19,大芥菜,2.90元
2024-01-19,香菜,7.90元
2024-01-19,葫芦瓜,1.90元
2024-01-19,西葫芦,3.90元
2024-01-19,荷兰豆,5.90元
2024-01-19,泡椒,2.90元
2024-01-19,本地大黄瓜,1.90元
2024-01-19,软皮青椒,4.50元
2024-01-19,外地大白菜,1.00元
2024-01-19,胡萝卜,2.30元
2024-01-19,地瓜叶,2.60元
2024-01-19,韭菜,3.30元
2024-01-19,西芹,3.00元
2024-01-19,西红柿,2.60元
2024-01-19,圆椒,2.20元
2024-01-19,蒜苔,4.20元
2024-01-19,紫洋葱,2.50元
2024-01-19,西兰花,4.70元
2024-01-19,丝瓜,3.50元
2024-01-19,水芹,3.90元
2024-01-19,蒜苗,6.90元
2024-01-19,螺丝椒,2.90元
2024-01-19,贝贝南瓜,2.90元
2024-01-19,土豆,1.00元
2024-01-19,白萝卜,1.90元
2024-01-19,菜心,2.30元
2024-01-19,上海青,2.30元
2024-01-19,空心菜,4.70元
2024-01-19,苦瓜,3.50元
2024-01-19,西芹,3.50元
2024-01-19,西红柿,3.30元
2024-01-19,圆椒,2.80元
2024-01-19,蒜苔,5.10元
2024-01-19,黑皮吊冬瓜,1.90元
2024-01-19,生姜,5.60元
2024-01-19,紫洋葱,2.30元
2024-01-19,小黄白,2.50元
2024-01-19,菠菜,5.90元
2024-01-19,青梗小白菜,1.90元
2024-01-19,莲藕,3.90元
2024-01-19,西兰花,4.50元
2024-01-19,黄玉米,2.90元
2024-01-19,小芥菜,1.90元
2024-01-19,丝瓜,2.90元
2024-01-19,水芹,4.50元
2024-01-19,四季豆,4.90元
2024-01-19,娃娃菜,1.90元
2024-01-19,蒜苗,5.60元
2024-01-19,小香芹,3.00元
2024-01-19,绿冠白菜,1.90元
2024-01-19,莲花白,1.80元
2024-01-19,白萝卜,1.80元
2024-01-19,生菜,2.50元
2024-01-19,空心菜,3.90元
2024-01-19,茄子,2.70元
2024-01-19,黄瓜,2.20元
2024-01-19,长豆角,4.20元
2024-01-19,尖椒,2.30元
2024-01-19,金丝白,2.50元
2024-01-19,小葱,4.90元
2024-01-19,莴笋,2.90元
2024-01-19,香菜,6.90元
2024-01-19,西葫芦,2.90元
2024-01-19,小香芹,3.90元
2024-01-19,芥兰,5.60元
2024-01-19,云龙淮山,6.90元
2024-01-20,莲花白,1.80元
2024-01-20,外地大白菜,1.00元
2024-01-20,胡萝卜,2.60元
2024-01-20,生菜,2.90元
2024-01-20,地瓜叶,3.10元
2024-01-20,韭菜,4.00元
2024-01-20,茄子,2.80元
2024-01-20,黄瓜,2.90元
2024-01-20,长豆角,4.90元
2024-01-20,尖椒,2.80元
2024-01-20,金丝白,3.00元
2024-01-20,南瓜,1.00元
2024-01-20,蒜头,8.50元
2024-01-20,本地小白菜,1.90元
2024-01-20,油麦菜,3.90元
2024-01-20,青梗小白菜,1.90元
2024-01-20,莲藕,3.90元
2024-01-20,莴笋,2.50元
2024-01-20,大葱,3.50元
2024-01-20,大芥菜,2.90元
2024-01-20,香菜,6.90元
2024-01-20,葫芦瓜,1.90元
2024-01-20,西葫芦,2.90元
2024-01-20,荷兰豆,5.90元
2024-01-20,泡椒,2.90元
2024-01-20,本地大黄瓜,1.90元
2024-01-20,芥兰,5.60元
2024-01-20,土豆,1.00元
2024-01-20,白萝卜,1.90元
2024-01-20,菜心,2.30元
2024-01-20,上海青,2.30元
2024-01-20,空心菜,4.70元
2024-01-20,苦瓜,3.50元
2024-01-20,西芹,3.50元
2024-01-20,西红柿,3.30元
2024-01-20,圆椒,2.80元
2024-01-20,蒜苔,5.10元
2024-01-20,黑皮吊冬瓜,1.90元
2024-01-20,生姜,5.60元
2024-01-20,紫洋葱,2.50元
2024-01-20,小黄白,2.50元
2024-01-20,黑叶白,1.90元
2024-01-20,线椒,2.90元
2024-01-20,小葱,4.90元
2024-01-20,黄玉米,2.90元
2024-01-20,小芥菜,1.90元
2024-01-20,丝瓜,3.00元
2024-01-20,水芹,4.50元
2024-01-20,四季豆,5.90元
2024-01-20,娃娃菜,1.90元
2024-01-20,蒜苗,5.50元
2024-01-20,小香芹,2.90元
2024-01-20,绿冠白菜,1.90元
2024-01-20,软皮青椒,4.50元
